Broken_URL,HTTP_Status,Source_File,Original_Link_Text,Issue_Type,Suggested_Fix
http://localhost:8000/auntruth/Nancy/Birthday.pps,404,htm/L3/extra.htm,/auntruth/Nancy/Birthday.pps,File Not Found,Verify file path and existence
http://localhost:8000/auntruth/index.htm,404,htm/L1/lastcall/index_files/header.htm,../index.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/index.html,404,htm/L2/TH1971.htm,../index.html,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/index.html,404,htm/L2/TH1967.htm,../index.html,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/index.html,404,htm/L2/PICS1967.htm,../index.html,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/index.html,404,htm/L2/THF2725.htm,../index.html,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/index.html,404,htm/L2/PICS1971.htm,../index.html,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/index.html,404,htm/L6/CXPosita.htm,../index.html,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/index.html,404,htm/L6/PICS1900.htm,../index.html,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/index.html,404,htm/L6/CXBurlin.htm,../index.html,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/index.html,404,htm/L6/THNY.htm,../index.html,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/index.html,404,htm/L6/TH1898.htm,../index.html,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/index.html,404,htm/L6/THDjurst.htm,../index.html,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/index.html,404,htm/L6/CXRapidC.htm,../index.html,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
