Broken_URL,HTTP_Status,Source_File,Original_Link_Text,Issue_Type,Suggested_Fix
http://localhost:8000/auntruth/htm/jpg/bj111.jpg,404,THMB.htm,/jpg/bj111.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj111.jpg,404,TH1998.htm,/jpg/bj111.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj112.jpg,404,THMB.htm,/jpg/bj112.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj112.jpg,404,THBeause.htm,/jpg/bj112.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj112.jpg,404,TH1983.htm,/jpg/bj112.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj113.jpg,404,THMB.htm,/jpg/bj113.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj113.jpg,404,TH1994.htm,/jpg/bj113.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj113.jpg,404,THWinnip.htm,/jpg/bj113.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj114.jpg,404,THMB.htm,/jpg/bj114.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj114.jpg,404,TH1994.htm,/jpg/bj114.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj114.jpg,404,THWinnip.htm,/jpg/bj114.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bj115.jpg,404,THMB.htm,/jpg/bj115.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
