Broken_URL,HTTP_Status,Source_File,Original_Link_Text,Issue_Type,Suggested_Fix
http://localhost:8000/auntruth/Nancy/Birthday.pps,404,L3/extra.htm,/auntruth/Nancy/Birthday.pps,File Not Found,Verify file path and existence
http://localhost:8000/auntruth/htm/./index_files/image003.wmz,404,L1/lastcall/index.htm,./index_files/image003.wmz,File Not Found,Verify file path and existence
http://localhost:8000/auntruth/htm/./index_files/image005.jpg,404,L1/lastcall/index.htm,./index_files/image005.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image006.jpg,404,L1/lastcall/index.htm,./index_files/image006.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image007.jpg,404,L1/lastcall/index.htm,./index_files/image007.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image008.jpg,404,L1/lastcall/index.htm,./index_files/image008.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image009.jpg,404,L1/lastcall/index.htm,./index_files/image009.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image010.jpg,404,L1/lastcall/index.htm,./index_files/image010.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image011.jpg,404,L1/lastcall/index.htm,./index_files/image011.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image012.jpg,404,L1/lastcall/index.htm,./index_files/image012.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image013.jpg,404,L1/lastcall/index.htm,./index_files/image013.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image014.jpg,404,L1/lastcall/index.htm,./index_files/image014.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image015.jpg,404,L1/lastcall/index.htm,./index_files/image015.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image016.jpg,404,L1/lastcall/index.htm,./index_files/image016.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image017.jpg,404,L1/lastcall/index.htm,./index_files/image017.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image018.jpg,404,L1/lastcall/index.htm,./index_files/image018.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image019.jpg,404,L1/lastcall/index.htm,./index_files/image019.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image020.jpg,404,L1/lastcall/index.htm,./index_files/image020.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image021.jpg,404,L1/lastcall/index.htm,./index_files/image021.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image022.jpg,404,L1/lastcall/index.htm,./index_files/image022.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image023.jpg,404,L1/lastcall/index.htm,./index_files/image023.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image024.jpg,404,L1/lastcall/index.htm,./index_files/image024.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image025.jpg,404,L1/lastcall/index.htm,./index_files/image025.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/./index_files/image026.jpg,404,L1/lastcall/index.htm,./index_files/image026.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/L0/INDEX.htm,404,L0/XF2944.htm,/auntruth/htm/L0/INDEX.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L0/Index.htm,404,L0/XF2944.htm,/auntruth/htm/L0/Index.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/INDEX.htm,404,L1/WAITING.htm,/auntruth/htm/L1/INDEX.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/INDEX.htm,404,L0/WAITING.htm,/auntruth/htm/L1/INDEX.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/Index.htm,404,L1/XI2292.htm,/auntruth/htm/L1/Index.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/XF533.htm,404,L6/CXVictor.htm,/auntruth/htm/L1/XF533.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/XF533.htm,404,L6/PICSON.htm,/auntruth/htm/L1/XF533.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/XF533.htm,404,L6/PICS2002.htm,/auntruth/htm/L1/XF533.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/XF533.htm,404,L6/PICS2000.htm,/auntruth/htm/L1/XF533.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/XF533.htm,404,L6/PICSBC.htm,/auntruth/htm/L1/XF533.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/XF533.htm,404,L6/CXWinnip.htm,/auntruth/htm/L1/XF533.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/XF533.htm,404,L6/PICSMB.htm,/auntruth/htm/L1/XF533.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/XF533.htm,404,L6/PICS2001.htm,/auntruth/htm/L1/XF533.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/XF533.htm,404,L6/PICS1999.htm,/auntruth/htm/L1/XF533.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/XF533.htm,404,L6/CXGuelph.htm,/auntruth/htm/L1/XF533.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/XF533.htm,404,L1/CXVictor.htm,/auntruth/htm/L1/XF533.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/XF533.htm,404,L1/XI2000.htm,/auntruth/htm/L1/XF533.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/XF533.htm,404,L1/XI2006.htm,/auntruth/htm/L1/XF533.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/XF533.htm,404,L1/XI1963.htm,/auntruth/htm/L1/XF533.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/XF533.htm,404,L1/PICSON.htm,/auntruth/htm/L1/XF533.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/XF533.htm,404,L1/XI1979.htm,/auntruth/htm/L1/XF533.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/L1/XF533.htm,404,L1/XI2009.htm,/auntruth/htm/L1/XF533.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
