Broken_URL,HTTP_Status,Source_File,Original_Link_Text,Issue_Type,Suggested_Fix
http://localhost:8000/auntruth/INDEX6.htm,404,L6/XF838.htm,/auntruth/INDEX6.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/INDEX6.htm,404,L6/XF837.htm,/auntruth/INDEX6.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/INDEX6.htm,404,L6/XF834.htm,/auntruth/INDEX6.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/INDEX9.htm,404,L9/XF2166.htm,/auntruth/INDEX9.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/INDEX9.htm,404,L9/XF2041.htm,/auntruth/INDEX9.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/./L0/INDEX.htm,404,L0/XF385.htm,./L0/INDEX.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/./L0/INDEX.htm,404,L0/XF390.htm,./L0/INDEX.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/./L0/INDEX.htm,404,L0/XF384.htm,./L0/INDEX.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/./L0/INDEX.htm,404,L0/XF392.htm,./L0/INDEX.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/./L0/INDEX.htm,404,L0/XF387.htm,./L0/INDEX.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/./L0/INDEX.htm,404,L0/XF389.htm,./L0/INDEX.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
http://localhost:8000/auntruth/htm/./L0/INDEX.htm,404,L0/XF388.htm,./L0/INDEX.htm,File Not Found,Check if file exists in different lineage directory (L0/L1/L2) or was renamed
